id	pheno_25	pheno_39	pheno_18	pheno_4	pheno_13	pheno_28	pheno_23	pheno_29	pheno_32	pheno_45	pheno_37	pheno_22	pheno_40	pheno_7	pheno_21	pheno_12	pheno_9	pheno_6	pheno_41	pheno_42	pheno_46	pheno_44	pheno_24	pheno_43	pheno_30	pheno_8	pheno_5	pheno_16	pheno_11	pheno_19	pheno_27	pheno_20	pheno_10	pheno_35	pheno_31	pheno_2	pheno_15	pheno_38	pheno_14	pheno_33	pheno_36	pheno_1	pheno_47	pheno_26	pheno_17	pheno_34	pheno_0
S10	3.095615376329825	20.110339929419425	1.5723211715302532	-2.422390039596288	-5.935198924706808	4.768179901118639	-4.509904739134336	-2.235100255799753	6.384942156588607	-9.306139460300313	-10.988309563962456	6.8961905122358305	-12.864171511407099	-10.485133471113398	7.674856927388189	19.277678282410648	24.755102217176624	-5.711830772069338	-13.150930807761604	-12.81882776388223	-11.085844379214983	6.785844733833603	-16.659356552832218	-14.493915467142594	9.508286271177436	13.797756364604304	-8.040293806953796	2.0288294564814877	-8.848378391450716	8.99984363549328	-3.558413393839157	-0.8752588382571429	-0.8883565388573387	6.214922205393346	9.7651410960513	-5.481235121610317	-11.103132058266887	-19.222919039440164	-10.928328120464547	14.18120024970666	5.513043314708083	-4.61314171050291	-2.9829291612129403	1.3357380324827584	-6.037302468266518	-0.6309374097009497	-2.314386322240548
S11	9.790782982134363	13.38761848232999	-0.45638527558310643	1.7304193316359258	-11.34955031703959	-1.8915885323197914	-5.460405880394582	-2.270381507241095	-3.2292626340591277	10.036428167280869	-16.026427506777228	5.739225997382411	-2.4058761327980793	0.8511639954269259	-3.9750229577183074	20.56754257174225	11.74298031617547	-9.407740515113357	-8.379982939887622	-19.521120550695237	-8.957587082763064	16.611958886652047	-5.892199765391115	-10.488454175128354	-3.4507246453092066	1.5207777555950137	0.9845075081155652	-11.330221860633532	1.1751754125422793	-12.670207262228912	-0.7071759190712474	-9.036834506127416	-3.712005672007759	-4.436566625241634	18.573534581060535	3.5878890286673633	1.1910535663679116	-7.66785424368589	-8.679397661779692	12.086686616688478	1.867519001147931	-6.034399436103543	7.675856932663674	8.29940152578431	2.121164242585041	-4.403250731468994	8.671312519460061
S12	1.7926095373680102	4.0384291791148	4.317037513272922	0.18171831314469244	-5.98706663747611	-9.919525263784347	-4.167729519279379	0.7471487581892133	6.075877500383569	-2.3197777491446234	-9.488379849481444	2.596333819480345	0.6905863411702997	-2.671370327783084	1.1100182170887727	20.878656603006846	7.435930728411588	3.930316373448351	-12.14741880330521	-7.734285845636535	-8.792195009307646	13.693444621275559	-8.665576256855832	-3.1102817366838975	-6.093157524738674	-4.22374110572491	3.202220758440497	-12.0199507567491	-4.623885009794044	8.74675349581504	-2.953466338091737	-2.4294531005606714	-1.7291277748394862	5.725188509063735	2.6043454917284232	11.867460705055874	-0.07197032666559655	-16.082201260683192	-16.207904580980387	10.876923016598164	5.354510412591296	-9.132663664390776	7.7122406431359245	13.293903870789586	-13.659944318322703	4.141187218854106	1.5287336253722397
S13	7.321902590425657	6.495642495774819	-3.2597046085539763	-2.385140859353552	-8.28576976105296	1.953704713437233	-2.802108790474271	-3.649624147911772	2.1172472686017025	-3.460471483743807	-12.536014295992713	6.80838336379116	-3.4265070001449134	9.228677300978628	1.379636599290221	15.214691331815065	14.58728958362642	1.3261095224854484	-15.556616158374064	-15.468635214032581	1.073095240916673	14.948972029613305	-6.73624215297419	-12.281110386593257	0.6341133829206341	-10.97977247138919	1.86674795877728	-12.563077171586695	-6.7102730751562945	17.93858832687043	-7.565637964598546	-16.14303857730384	-13.548431367794604	4.727602638624494	10.817935728426834	0.15789732355028274	2.3621483676973862	-18.24319395184811	-13.71312629484501	26.643997191009433	1.423588579916558	-4.607660820666863	0.9770480532320276	4.9726694198334025	-0.7972468356475639	-5.131612548416652	1.568286402950129
S14	-1.558916226782123	20.2609948947997	-2.3565582834375833	-9.914311049453962	-2.5146887237132245	-5.353637183159385	-5.587727389544009	3.708350134581599	-3.046881586238589	-2.2770847895282427	-4.354331748310324	1.9490255305885862	1.3889295312127978	6.060136079362115	10.766778313692123	17.517895019097583	11.861642824622013	-8.344488819260974	-9.779398218282466	-19.558120987442045	0.24314922349980383	7.742024320939376	-8.569210102149583	0.4848740478953656	-15.980997406342452	0.8446636751758604	-3.2796538486539	-1.0247779895012599	-8.33005577006956	0.7216337026306157	0.7663789120159952	-12.091884476181372	-0.12785816282992468	5.848853550270391	9.57192629196988	-2.8125298747016587	0.4188747919374409	-11.5602270103385	-5.942384820361119	15.590289351693041	8.250204694210893	-14.856580334278782	16.999296917942722	10.481772838992384	-10.436018597926397	-8.142961968470344	-0.49475864453031426
S15	3.333570460564453	15.693653749724849	0.1953059603570253	-14.138707242770128	-5.987985741063531	-5.870003763624004	-6.2629014068216105	-8.174898853052518	6.739914840060047	-5.071643230673461	-0.2236523996005848	-1.5371317367444257	-0.4777474007712298	2.991716202120695	-0.8487638362786462	11.165997715953747	19.459193170984847	-6.536403847304507	-6.403803408422563	-19.61691390315045	-4.322383215084185	3.893422522178233	-9.892360252764927	-11.524708763020953	0.9247711639975895	4.990668101835562	3.5460198648643573	-2.826617917457404	1.0448676923345361	17.274477758591022	-3.4236836764416765	0.7094630322274442	8.843263061272463	14.254190385017786	8.346539677166096	-12.116791506932186	-2.615297803492046	-4.285807364416539	1.852382637184807	9.669684171980965	7.545628706065631	-5.739067461784031	14.74866517518696	2.672045772955571	3.414198792681514	-6.7555496271026705	11.785303214601743
S16	8.929822465038493	16.847784452383458	-4.877899944013009	-15.705597291949857	-13.19155637570353	0.8521775068895869	-16.37224057628972	-4.307690929241359	6.105947463842455	4.453010855107792	3.198913153219842	5.064762739117136	5.972898236111927	8.18791304105829	3.5536936136470847	22.85568053746112	15.173323816014044	-1.9484307469045954	-6.170028124327372	-19.086324086445224	5.954791371842542	14.946357246796797	-2.7975317712779972	-5.821466901296142	-7.223035741330044	8.541200389243862	5.841508891013245	-5.902294786383154	-3.6927701367695747	6.612036775058829	7.63081526249623	-11.30004259516909	4.039749516629617	2.433733192930158	2.2898916743794517	-6.59719983327218	3.3654595847357833	-6.619379804000067	-2.9530191640762746	16.588649304605404	-10.228029290780427	-14.199048542007894	9.89695370937275	4.0987283015067195	-9.845853735769676	-13.413499665207528	0.8747645364955706
S17	8.832463461704055	2.550972283188072	3.9865305414772756	1.435398698426631	-6.656536782589362	12.825121063857996	-12.432124296754736	2.452577843713711	5.770244115883489	3.6143553607942978	5.761907338210912	1.2279571103122844	-4.339580164722853	3.9268341044124258	2.1574952225565327	22.845561548895375	7.256653851090173	1.465028770007203	-17.51227663178983	-9.51456480673149	2.140194301980439	4.9304795865241084	5.419937675644912	-4.4780776796512765	-2.6728709824288375	-5.007834122389786	-2.631026789699752	1.4264149603759106	-1.229155865890389	1.1791135689836914	-3.121466253070201	10.267689924265111	2.958734838983851	0.6363886938135273	7.421877026898716	0.5776096522708267	-6.80877969923866	-8.187457748026533	-9.231285800201293	8.501590236765866	-11.943750124038411	-7.239794499187304	2.5426470476031477	8.478133019406954	-2.7489685706062237	-10.941411146278847	-4.336028802742685
S18	11.086325804901026	17.170259335392213	-3.226226465543541	-2.8279357649059307	-10.427272760073567	-12.40063818376048	-1.738977449694664	4.559971884450568	1.4386385538226336	6.450547636499232	-5.314681709507639	5.0051870394454765	7.793567184775945	1.6465292756526204	5.75985580021447	14.585190291693054	8.724385623602256	-5.146699832095036	-14.535369900664008	-11.536800375528868	10.422384251137377	9.222200156895727	-19.444475924265163	-7.02483418338981	2.250751724318963	0.36350740058011033	-5.167189537079168	-6.437060062218583	-4.084384840229361	4.946661841180596	-6.576153844962306	-10.241800608233575	2.7042256265506226	1.394116078113846	4.142398558607821	-18.86270694089376	0.6323213747797932	-4.128263918581519	-16.773972601796018	21.08020214776203	7.58818625066581	-5.2038399523052865	16.98552995045454	0.7637951469527828	-1.970298526027397	-3.49295563281523	13.304509222560798
S19	8.26284058484537	17.750046577164902	1.3149918178869973	-5.426717252675727	-1.5433982105359862	-9.804368193988132	-4.332407044152644	-2.4877227381044	-5.224785982220434	-6.142143406340751	-14.310534137169462	-3.127105155065191	3.0201592581142296	3.5189699663107885	4.110970822804681	8.563208935188243	11.2902459634324	-7.493820601221593	-1.8531609230311947	-13.893037498402068	-1.1539077630507335	10.644262867364192	-9.390581460002867	-7.816507857262233	-2.09108377203897	1.2874654042660523	5.578147779636159	-4.952289127249012	0.2888927501565677	-5.260111259851053	-5.669127797511307	-3.1704287841725396	4.277710425065248	7.6128755818967	4.140129395626397	-4.962028930304615	-4.142955691703332	-7.358561845067927	-5.244696137094206	18.286759792307652	4.1643803920434115	-9.425654155132047	4.1160178908811265	7.640122451332995	-3.6202492864784523	-15.318548567556627	-8.690496572789192
S20	8.306019671026231	17.645990562280264	-0.009430840673729235	-1.6427776955306022	-3.4819908511557185	-1.8138373312017357	-8.698523511162513	-18.159668924424402	6.434290334994859	-3.634042646898963	-1.7527469151292117	-6.918416842133839	-5.151736583694188	6.78809203082036	3.974731123195677	22.66378461667965	19.868433795680335	-6.674084381413078	-16.966153532605887	-3.5136115948582414	-2.540621139650008	5.66429035485665	-14.773647147667093	-8.696319987408533	9.092871187350827	4.793751283263793	-4.824880980493598	-0.7073561056657827	2.0787302004810426	-1.8087851121360479	-0.9291517996986611	-5.6871583394758005	6.695892513541305	14.538011610730798	5.2949503247831755	5.184978368625883	0.14942062364874653	-18.222835094829282	-14.443868084806926	9.999937799035683	2.756457864823189	-5.757343011754187	1.2175444253576364	4.6685554952597	-13.410976372379873	-10.66219349445673	5.604554621738023
S21	-0.08626944839259654	19.60386012636789	5.107323271458837	-9.296299163782992	-9.944288917679845	4.879243453141312	-8.592662581867712	-6.146828906556115	-0.34542117346166257	-5.195785033458685	-1.8815772345146597	11.504722052262679	-3.24859664694488	7.398675941388408	-11.663192736885298	6.7816170743166495	16.322399962171154	-4.378120626669212	-11.19491130420511	-11.368981601103924	-9.310860830773372	-12.085103542140608	-8.544243726684577	-4.666069130596551	-4.195259256417716	8.669171506528958	-7.2210286698748085	6.356908067310476	-6.926245121858742	8.691913229872588	-5.873647459371653	-1.8946688331571486	3.2279301721479774	12.629143603273715	16.2096133341952	-8.033826738424	-7.8574502873617735	-6.904771321943048	-10.314861816471913	12.375175324584117	2.018003863225424	-1.2168868796917285	-0.9539496770317706	3.8047999561570207	-11.477479396894182	-2.908721030882953	-9.54814934912277
S22	9.237095568913144	9.077085299333882	0.547805429345285	-1.0551639569131022	0.42045153585099637	-2.3189744995298067	-5.263268981498983	-8.563801525764623	4.579419917492019	-7.881122141055295	-13.553927649178354	10.941446006754465	-7.596361768093855	-5.856914811493939	7.067948988563458	12.096827640199928	25.533237337492068	2.1841055356924897	-7.323955039961861	-8.228943919446936	-5.943396011727396	0.26586904797883804	-2.02299940476236	-3.4005083127896345	-0.28184409526380216	0.8506951455679564	0.7691262384706783	2.0060959157887996	-15.804935225961101	7.135914548356636	-13.364185190569033	2.074929401932826	5.5312528408565385	19.121713934339684	9.075205777739264	3.3872433281567327	5.8757328216497555	-12.411656132316345	-9.699896463244977	10.543590995183816	4.134957314548206	-5.7788088293789235	3.4555109059138576	9.553475827462535	-14.462820530311099	1.4873439800803814	2.574818281948781
S23	-0.699418073876138	7.418475837053434	0.16474279769735445	1.6355044277420372	-11.593739711295799	-2.7991740021075566	-1.5501899680532787	4.885744333320493	6.302417574284387	10.681206759706606	-3.3771906701458523	-2.3314470762798614	5.895682210067809	2.392425532099576	-1.4207180822445886	25.82924394844546	13.194844842860473	1.6330186336136012	-15.972821589249332	-10.443176303466931	-3.02679414771005	6.211703876715903	-5.092284306820996	-5.407445418370843	-6.20948001831823	8.345604390366065	5.630812387678971	-2.2740107940792607	-14.894583839732242	7.190787454820304	-4.378104327373379	8.384663057279155	-9.474615383052924	11.74501423025422	2.6136089359903565	-0.6440530526698165	-7.847070225265708	-18.40727792371187	-5.156636840657786	14.118212010998091	-2.258675507201774	-11.582374070682242	1.527059055049099	9.533818915816585	-5.2660367005315	-8.682948961229165	7.610676171572745
S24	-2.15986588857269	24.464354828780163	-2.664083669589168	-8.115569536510176	-2.0806832400179123	-10.53703735449936	0.7003491808220902	-9.148599761562508	9.96704085484035	-8.637861843982638	-10.975804207386108	-4.0705454755033585	1.7128351751235282	1.4151624721495524	-5.046312411402653	19.922062127370264	12.267130884572826	-1.3616900748035818	-10.130034042071646	-4.080925476706699	-2.150150693170707	12.286299971937373	-6.429784516146394	-5.112453978032381	-3.569047831283587	2.5345145905023805	1.766693870963592	-9.096415542808934	-3.992611195207981	14.772404929270317	1.3862037306376476	-5.127049478406627	-0.1734736998104045	2.345198021956567	4.783865023284887	3.942894744089938	0.8023057153065731	-11.577039757145002	-2.9530092749585966	7.886464827512665	-8.768192034392639	-13.007301976115556	6.201918949581698	0.6913470210716107	-1.9938568858365247	0.1987277033718915	0.4175707716199347
S25	1.6254599836964472	17.69840181282672	5.530953517021437	-9.845771661547015	-10.342719403574293	3.096382201573457	-6.924963067460872	8.199044439182652	-1.5058844768480195	2.420981099112081	-4.585293694557597	11.99019571197655	12.28328995324772	-0.4135243999210929	5.686499773300897	7.658154386073357	19.43824636119033	-7.680621423297948	-9.313668867217295	-11.783709248811567	3.8894932263194155	4.329708206362331	-17.75371820114044	-1.883748036934252	0.6095868450166886	-4.316738366723719	0.5921849308328486	-6.909399331239344	-0.46068203675571207	9.362119414011605	-3.9473778295990583	3.881236989216814	1.8779954855998433	6.277240871985798	1.410107907103355	-7.557378891481905	-0.9431538223670564	-8.60552279231369	-6.982010912123708	28.132129220943863	-3.4274664566439683	-10.265330779324033	14.863079240029402	14.391368907679801	-4.491358319653794	-6.018766107747699	-9.67222364973369
S26	12.210062332954207	9.177947883878321	0.14711424056844302	-3.071993643589589	-7.208929040137888	6.978820310294324	0.9611491085302322	-6.408215547950832	1.7446015319484385	-11.215790879348518	-12.052420383745908	5.123561785063932	16.500861261758352	-0.7288279503653887	0.3130782624017544	20.72908531342445	13.33779569509085	-0.08307550957757781	-4.198365195446279	-1.7357397831082424	-5.137637581839266	12.55960811040951	-6.068421220920004	-10.585440073883968	8.01356611182903	3.5675956136043228	-2.9542041820514715	-18.275506199695847	-15.633686050542572	1.4649737331233663	1.6080584109214975	-12.929718139609548	-3.5171627957948655	7.189362673847572	5.029555333056455	-6.594186935349824	-6.734260847505348	-16.360069063089828	-7.843561257530171	4.3846154343977615	2.9289307205630717	-9.039247926797747	16.197736105521038	14.64808847531745	-1.1951896539468945	-12.02618348311714	-2.1780837481439255
S27	-1.0674779803629502	18.731452226550573	-10.013242883439542	3.8963283007387335	-18.956424212163746	8.869555023369372	-6.0610469187813685	12.75496045879415	2.6714797878037366	2.5761090324150464	-4.4303109997337184	3.975877452689005	-0.7861641621165874	-8.16437024196135	-7.973111232472639	7.852979582390217	12.038159802416676	3.9041126577325143	-12.296550516989003	-11.003886579276788	5.456063376740788	2.222528926322978	-0.5359968158655392	-7.513246446986841	1.9407219869680081	2.925159942754667	-1.0367337132171794	-4.764436960304034	2.797363333566064	12.59402829010878	-5.961568787289093	-5.650134168110973	0.7118244562461288	12.85396346266012	15.187267696529767	7.231730871312647	-5.512495437342366	-1.7482226303315662	-5.144067076043483	19.57603353870524	6.876822058317557	-10.86700518737494	13.102069449827559	0.974863850306007	0.33778269160048713	-7.641092747614603	-4.317088784257254
S28	7.969869365954217	13.657145577121595	13.15514697457747	-2.748919808814145	-9.510076618897896	-13.56419277231987	-1.8791962153653752	5.807292892084027	3.939357021970916	3.4221391149795752	-8.446348905100606	11.734791562375182	-3.9388376323918806	-5.181980427508782	-2.607954919359237	22.682084868057338	17.420150610945885	-13.999722632509808	-7.988325040910143	-11.429782921165124	-2.64806431782559	14.909301728914182	-5.681217532689879	-4.585311437354655	-2.987726276141804	2.7821010003943045	-5.55955064482277	-17.732563242126343	-11.471537516055003	6.262780672751791	0.29137324732153536	7.679419330794287	-2.5760759554282284	2.3670780945686793	1.060174335759772	-6.166821711419774	-6.004175537075405	-11.996598044554792	-8.17704757719374	12.106879094787418	-8.711189224547557	-10.826809294379549	3.901016044591002	4.7183140168160165	-2.5267346718116928	1.7931337506396652	4.03811320399314
S29	11.840375429055642	12.510982808283662	-3.202758790241248	-1.6390604214510385	-8.575699776244157	1.2161982426087792	-4.806542814918085	-0.4111804202251935	-1.8458824879151985	6.0380386164225035	-14.52256419325943	9.231678024430742	-0.3463869741200497	14.929038257847429	2.329452330022256	18.692547235097667	18.27689830659089	-9.015682790540078	-11.874612062283946	-16.92853857636512	2.470737715956497	7.713290812547263	-1.2542641154079437	-5.953954299808727	-0.36365699112511085	-3.6890392506236815	5.088022415720327	-9.130575141673836	-5.398079397127867	5.562238399517365	0.19498856458980796	2.87210914494873	-4.111348395569032	-2.867775172414543	0.03570134110101941	-6.396268512858395	5.263346561668856	-10.782676354908348	-4.553141726926177	22.266111893703023	5.117134499034794	-1.8559562752905023	2.0133511674956672	4.453428441845036	-5.3640527198168755	-7.244391505627635	10.040639647874114
S30	9.328464923952378	20.352478902252134	-2.800051161316145	1.110729877158668	-5.138648680358711	-0.43674137247286116	-16.19084320345188	-4.745669123747236	3.2469249326647835	6.4208851163291	-11.145574129852106	-1.1571035949380999	6.971829210094642	-7.885664998122482	5.145748841262735	6.163883138375122	10.617504161911523	4.28574434883093	2.9993420798730543	-10.590243637071627	0.18677635669378595	1.127995942146102	-11.322244201529912	3.967123529207357	-4.164159949508721	8.92409688515901	-8.449409817969332	-2.804057380027364	-4.39775923562348	7.791033507127324	-8.493697083807879	-5.322336014323874	-1.5566661606077767	2.0572756088809547	3.8567292224476266	-1.859920963109655	-0.37289650073030955	-10.833064913206016	-8.602132261752288	12.481165412426687	1.710280488279997	-3.509219911553892	14.433120676082423	0.5275126942943467	-12.963238463966158	-4.239763041692421	0.8322395222782837
S31	12.907169523444233	12.861766692258032	-3.58826575725497	-6.105733380118066	-18.08516350182483	5.73713822417617	-9.024198020162359	-3.5675922593452234	11.562170392308964	4.160880713348852	-2.1907867736378304	8.835680258596161	-8.703638666981943	3.4277515929662465	18.82905496931333	10.328998433731217	13.106996804548903	1.4395079233788468	-13.854888491759183	-21.72372470667122	4.245752780735974	8.07906941193582	-0.45214017248615646	-14.689931801879387	8.055446310165095	9.970606332784792	0.24199136098575014	-3.1720362482021134	-12.302032802597477	15.697002119062818	-6.747822936275393	-3.9801677471140757	2.3919884154374302	4.553061406355988	2.2947947266513884	-3.999568313497457	5.648445849706856	-11.26596617138082	-8.900633891809504	19.886986516584123	6.1613801354085735	-12.553599938183151	8.868595780185514	8.319847557046856	-6.29973496585837	-11.566964354193193	14.053774761154784
